,Season,No. in series,Company,Deal,Industry,Entrepreneur Gender,ASK,Unnamed: 7,Unnamed: 8,DEAL,Unnamed: 10,Unnamed: 11,Royalty Deal?,Barbara,Mark,Lori,Robert Herjavec,Daymond,Kevin,Guest,# Sharks,$ per shark,Details / Notes,Description,url1,url2,url3,url4,url5,company_lower
309,5.0,12.0,Tipsy Elves,Yes,Fashion / Beauty,Male,,,,"$100,000 ",10%,"$1,000,000 ",,,,,1.0,,,,1.0,"$100,000 ",,"Tipsy Elves was featured on Shark Tank on December 13, 2013. Evan Mendelsohn and Nick Morton received an investment from Robert Herjavec.",http://www.tipsyelves.com/shark-tank,http://www.businessinsider.com/tipsy-elves-shark-tank-success-story-2014-12,http://www.tipsyelves.com/,http://www.youtube.com/watch?v=SHMLXBwFkTQ,https://en.wikipedia.org/wiki/Tipsy_Elves,tipsyelves
310,5.0,12.0,One Life Products,Yes,Lifestyle / Home,Male,,,,"$50,000 ",35%,"$142,857 ",,,,,,1,,,1.0,"$50,000 ",,"Welcome to the home of the Hanukkah Tree Topper! As Seen on Shark Tank! ... Cart: 0; Log in or Create an account; One Life Products, Inc. Home; Shop; Product Images ...",http://mytreetopper.com/,http://mytreetopper.com/collections/all,http://abc.go.com/shows/shark-tank/,http://allsharktankproducts.com/,https://en.wikipedia.org/wiki/List_of_Shark_Tank_episodes,onelifeproducts
311,5.0,12.0,Cashmere Hair,No,Fashion / Beauty,Female,,,,,,,,,,,,,,,0.0,,,"Melissa Barone & Rachel Bernstein pitch Cashmere Hair, their line of hair extensions for women, in episode 512 - the Shark Tank 2013 ""Holiday Special.""",http://sharktankblog.com/business/cashmere-hair/,http://sharktanksuccess.blogspot.com/2013/12/cashmere-hair-extensions.html,https://cashmerehairextensions.com/,http://wearcashmerehair.com/2013/12/15/shark-tank-success-cashmere-hair-extensions-on-shark-tank/,https://cashmerehairextensions.com/about-us/,cashmerehair
312,5.0,12.0,Lite-Netics,No,Lifestyle / Home,Male,,,,,,,,,,,,,,,0.0,,,"Lite-Netics Light Strands eliminate shingle tabs, parapet clips, glues and other attachment devices without destroying the look or integrity of your roof.",http://litenetics.com/,http://sharktanksuccess.blogspot.com/2013/11/magnetic-christmas-lights.html,http://thesharktankproducts.com/products/lite-netics/,http://sharktanksearch.com/lite-netics-magnetic-christmas-light-strands,http://cartermatt.com/99935/shark-tank-review-cashmere-hair-tipsy-elves-lite-netics-and-the-hanukkah-tree-topper/,lite-netics
313,5.0,13.0,GrooveBook,Yes,Software / Tech,Mixed Team,,,,"$150,000 ",n/a,n/a,,,1,,,,1,,2.0,"$75,000 ",Sold to Shutterfly for $14.5M; deal was for 80% of the licensing rights,"When Brian and Julie Whiteman appeared on “Shark Tank” to pitch their app, GrooveBook, to the show’s investors, the never imagined their pitch would ...",http://abcnews.go.com/Business/shark-tank-success-story-groovebook-snapped-shutterfly/story?id=26958718,http://groovebook.com/,http://techcrunch.com/2014/11/17/shark-tank-backed-groovebook-acquired-by-shutterfly-for-14-5-million/,http://thesharktankproducts.com/products/groovebook/,http://www.forbes.com/sites/amitchowdhry/2014/11/18/shutterfly-acquires-groovebook/,groovebook
314,5.0,13.0,The Wall DoctoRX,Yes,Lifestyle / Home,Male,,,,"$150,000 ",0%,n/a,,,,,1.0,,,,1.0,"$150,000 ",exclusive rights to sell internationally,The Easiest Drywall Repair Product on the Market. Purchase Patch Kits for various sized hole repair.,http://www.walldoctor.com/,http://sharktanksuccess.blogspot.com/2014/01/wall-doctor.html,http://www.blogsharktank.com/2014/01/wall-doctor.html,https://cartermatt.com/104125/shark-tank-preview-eyebloc-wall-rx-and-a-nuts-n-more-update/,http://thesharktankproducts.com/products/wall-rx/,thewalldoctorx
315,5.0,13.0,Bounce Boot Camp,No,Children / Education,Male,,,,,,,,,,,,,,,0.0,,,Bounce Boot Camp Owner Thomas Hill ... Bounce BootCamp before Shark tank Update: ... 1/29/2010 ﻿ Nubrella Umbrella Seen on the Shark T ...,http://sharktanksuccess.blogspot.com/2014/01/bounce-boot-camp.html,http://bounce-boot-camp.com/own-a-bounce-boot-camp/2-uncategorised/17-shark-tank,http://abc.go.com/shows/shark-tank/episode-guide/season-5/13-bounce-boot-camp-wall-rx-eyebloc-groovebook,http://sharktankblog.com/business/bounce-boot-camp/,http://www.bouncebootcamp.com/own-a-bounce-boot-camp/2-uncategorised/17-compare-chart,bouncebootcamp
316,5.0,13.0,EyeBloc,No,Software / Tech,Male,,,,,,,,,,,,,,,0.0,,,"Stop webcam hackers with Eyebloc Webcam Blocker and webcam covers. Cover laptop camera and tablet webcams. Stop spying, NSA, RATing I block Ibloc eyeblock",http://eyebloc.com/,http://abc.go.com/shows/shark-tank/episode-guide/season-5/13-bounce-boot-camp-wall-rx-eyebloc-groovebook,http://www.youtube.com/watch?v=9PLCT5Hteuc,http://sharktanksuccess.blogspot.com/2014/01/eyebloc-web-cam-blocker.html,http://www.shapeways.com/blog/archives/2407-Check-Out-Eyebloc-On-Shark-Tank.html,eyebloc
317,5.0,14.0,LockerBones,Yes,Children / Education,Male,,,,"$175,000 ",50%,"$350,000 ",,,,1,1.0,,,,2.0,"$87,500 ",,"LOCKERBONES ON SHARK TANK: HEAR ABOUT LOCKERBONES: Tweets by @LockerBones ©2014., Locker Bones - Sitemap - Privacy Policy. website design by think WEBSTORE.com ...",http://lockerbones.com/,http://lockerbones.com/mississippi-inventors-of-lockerbones-strike-deal-on-abcs-shark-tank/,http://sharktanksuccess.blogspot.com/2014/01/lockerbones-locker-organizer.html,http://thesharktankproducts.com/products/lockerbones/,http://abc.go.com/shows/shark-tank/episode-guide/season-5/14-alaska-glacial-mud-co-invisiplug-lockerbones-balloon-distractions,lockerbones
318,5.0,14.0,InvisiPlug,Yes,Software / Tech,Male,,,,"$125,000 ",10%,"$1,250,000 ",,,,1,,,,,1.0,"$125,000 ","$1 per unit until she makes it back, then 25 cents per unit thereafter","Welcome to the Shark Tank Success Blog, the #1 Fan Site for the Best Business Reality TV Show in History. The Sharks, who are all very wealthy with proven records ...",http://sharktanksuccess.blogspot.com/2014/01/invisiplug-surge-protector.html,http://www.staples.com/As-Seen-on-Shark-Tank/Invisiplug/cat_CL215593?fids=4225023130,http://abc.go.com/shows/shark-tank/episode-guide/season-5/14-alaska-glacial-mud-co-invisiplug-lockerbones-balloon-distractions,http://thesharktankproducts.com/products/invisiplug/,http://jennsraq.com/2014/01/invisiplug-shark-tank-invisiplug.html,invisiplug
319,5.0,14.0,Balloon Distractions,No,Children / Education,Male,,,,,,,,,,,,,,,0.0,,,"For those who are interested in the process of making it on to an episode of Shark Tank, be sure to check out this e-book on the subject!",http://balloondistractions.com/Balloon-Distractions-on-Shark-Tank.html,http://sharktanksuccess.blogspot.com/2014/01/balloon-distractions.html,http://sharktankblog.com/business/balloon-distractions/,http://www.tampabay.com/features/humaninterest/shark-tank-appearance-reveals-inflated-egos-twisted-truth-in-balloon-wars/2172564,http://www.blogsharktank.com/2014/02/balloon-distractions-clowns-with-frowns.html,balloondistractions
320,5.0,14.0,Alaska Glacial Mud Co.,No,Fashion / Beauty,Female,,,,,,,,,,,,,,,0.0,,,Millions of television viewers across the country heard the pitch for Alaska Glacial Mud Co. and temporarily crashed the company's servers while Alaska entrepreneur ...,http://www.adn.com/article/20140201/cordova-glacial-mud-entrepreneur-shark-tank-exposure-big-boost,http://www.alaskaglacialmud.com/,http://sharktankblog.com/business/alaska-glacial-mud-company/,http://abc.go.com/shows/shark-tank/episode-guide/season-5/14-alaska-glacial-mud-co-invisiplug-lockerbones-balloon-distractions,http://sharktanksuccess.blogspot.com/2014/01/alaska-glacial-mud.html,alaskaglacialmudco.
321,5.0,15.0,SwimZip,Yes,Children / Education,Mixed Team,,,,"$60,000 ",20%,"$300,000 ",,,,1,,,,,1.0,"$60,000 ",,"Welcome to the Shark Tank Success Blog, the #1 Fan Site for the Best Business Reality TV Show in History. The Sharks, who are all very wealthy with proven records ...",http://sharktanksuccess.blogspot.com/2014/01/swim-zip-uva-swimwear.html,http://www.youtube.com/watch?v=RvHUoSjMGFU,http://abc.go.com/shows/shark-tank/episode-guide/season-5/15-swimzip-fitdeck-lifecaps-freshly-picked,http://thesharktankproducts.com/products/swimzip/,http://www.bizjournals.com/wichita/blog/techflash/2014/01/what-its-like-to-go-before-the-sharks.html,swimzip
322,5.0,15.0,Freshly Picked,Yes,Children / Education,Female,,,,"$150,000 ",25%,"$600,000 ",,,,,,1,,,1.0,"$150,000 ",,"So what's a mom to do when she can't find a well-designed pair of baby shoe's? If you're like Susan Peterson the owner of Freshly Picked, you get a bag of scrap ...",http://sharktanksuccess.blogspot.com/2014/01/freshly-picked-moccasins.html,http://sharktankblog.com/business/freshly-picked/,http://www.youtube.com/watch?v=EGymURYfP-0,http://thesharktankproducts.com/products/freshly-picked/,http://sharktankblog.com/baby-moccasins-freshly-picked/,freshlypicked
323,5.0,15.0,FitDeck,No,Fitness / Sports,Male,,,,,,,,,,,,,,,0.0,,,"FitDeck Exercise Playing Cards make exercise more simple, co…rds to create hundreds of random and ever-changing workouts.",https://fitdeck.com/,https://fitdeck.com/product/FitDeck-Shark-Tank-Bundle,http://sharktanksuccess.blogspot.com/2014/01/fitdeck-training-cards.html,http://www.youtube.com/watch?v=tTWH5LQcFco,http://thesharktankproducts.com/products/fitdeck/,fitdeck
324,5.0,15.0,LifeCaps,No,Healthcare,Male,,,,,,,,,,,,,,,0.0,,,"I'd love to sample your life Caps survival pills, my doctor said they are safe and would be a great start to my new weight loss program. I feel it would be the boost ...",http://sharktanksuccess.blogspot.com/2014/01/life-caps-survival-pill.html,http://buylifecaps.com/,http://drewisdope.com/2014/01/28/life-caps-scam-as-seen-on-shark-tank-worlds-first-survival-pills/,http://thesharktankproducts.com/products/life-caps/,http://sharktankblog.com/business/lifecaps/,lifecaps
325,5.0,16.0,The Cookie Dough Cafe,Yes,Food and Beverage,Female,,,,"$100,000 ",30%,"$333,333 ",,,,1,,,,1.0,2.0,"$50,000 ",,"Thank you for visiting The Cookie Dough Cafe® website. If you came here to buy our delicious edible cookie dough, please click on the PURCHASE button.",http://www.thecookiedoughcafe.com/,http://sharktanksuccess.blogspot.com/2014/01/cookie-dough-cafe.html,http://thesharktankproducts.com/products/the-cookie-dough-cafe/,http://www.cinewsnow.com/good-company/Good-Company-1-31-14-The-Cookie-Dough-Cafe-on-Shark-Tank-242950091.html,http://www.youtube.com/watch?v=t2GotnfG2SY,thecookiedoughcafe
326,5.0,16.0,Cycloramic,Yes,Software / Tech,Male,,,,"$500,000 ",15%,"$3,333,333 ",,,1,1,,,,,2.0,"$250,000 ",,"Our Take. This might be the meatiest Shark Tank Feeding Frenzy in the history of the Tank! The value of Bruno's company, Cycloramic, just kept going up, up, and up.",http://thesharktankproducts.com/products/cycloramic/,http://9to5mac.com/2014/02/01/cycloramic-hits-top-of-app-store-after-shark-tank-apperance-500k-investment-100k-downloads-in-an-hour/,http://sharktanksuccess.blogspot.com/2014/01/cycloramic-panoramic-app.html,http://www.businessinsider.com/cycloramic-video-app-downloads-skyrocket-after-shark-tank-2014-2,http://sharktankblog.com/panoramic-photo-app-cycloramic/,cycloramic
327,5.0,16.0,Nexersys,No,Fitness / Sports,Male,,,,,,,,,,,,,,,0.0,,,"I did not see the Shark Tank show with the Nexersys sytem on it, but I know what the Nexersys system does. I have a U.S. Patent on my own Computer assisted, Aerobics ...",http://sharktanksuccess.blogspot.com/2014/01/nexersys-interactive-work-out.html,http://nexersys.com/the-sharks-spoke-we-listened/,http://www.youtube.com/watch?v=ldG6Jm_tf0g,http://thesharktankproducts.com/products/nexersys/,http://abc.go.com/shows/shark-tank/episode-guide/season-5/16-cow-wow-nexersys-cycloramic-the-cookie-dough-cafe,nexersys
328,5.0,16.0,Cow Wow Cereal Milk,No,Food and Beverage,Male,,,,,,,,,,,,,,,0.0,,,"Cow Wow is an organic, low fat, cereal milk made with all natural ingredients. It's fortified with gobs of vitamins and minerals so it's healthy as. Cow Wow Cereal Milk.",http://cowwownow.com/,http://sharktanksuccess.blogspot.com/2014/01/cow-wow-cereal-milk.html,http://sharktankblog.com/cereal-milk-cow-wow/,http://thesharktankproducts.com/products/cow-wow-cereal-milk/,http://www.blogsharktank.com/2014/02/cow-wow-cereal-milk-utter-fail.html,cowwowcerealmilk
329,5.0,17.0,Spy Escape and Evasion,Yes,Children / Education,Male,,,,"$150,000 ",45%,"$333,333 ",,,,,,1,,,1.0,"$150,000 ",,"This Week: Spy tradecraft training ... As seen on shark tank, ... Copyright © 2015 Spy Escape and Evasion.",http://spyescapeandevasion.com/,http://sharktankblog.com/spy-escape-and-evasion-concealed-carry-academy/,http://spyescapeandevasion.com/spy-sale/,http://thesharktankproducts.com/products/spy-escape-and-evasion/,http://www.blogsharktank.com/2014/05/spy-escape-and-evasion-flashback-and.html,spyescapeandevasion
330,5.0,17.0,Southern Culture Artisan Foods,Yes,Food and Beverage,Female,,,,"$100,000 ",38%,"$263,158 ",,1,,,,,,,1.0,"$100,000 ",,FREE SHIPPING ON ALL ORDERS OVER $50 TOP SELLERS . Banana Pudding,http://southernculturefoods.com/,http://thesharktankproducts.com/products/southern-culture-artisan-foods/,http://southernculturefoods.com/products/shark-tank-breakfast,http://radiotvtalk.blog.ajc.com/2014/02/21/atlantas-southern-culture-artisan-foods-diamond-dallas-page-both-featured-on-shark-tank-feb-21/,http://radiotvtalk.blog.ajc.com/2014/02/24/how-did-atlantas-diamond-dallas-page-southern-culture-artisan-foods-do-on-shark-tank/,southerncultureartisanfoods
331,5.0,17.0,DDP Yoga,No,Fitness / Sports,Male,,,,,,,,,,,,,,,0.0,,,DDP Yoga before Shark Tank Update There has already been a few very successful workout video entrepreneurs on the Shark Tank including Billy Blanks Jr. and Ryan ...,http://sharktanksuccess.blogspot.com/2014/02/ddp-yoga.html,http://www.wrestlingnewsworld.com/ddp-yoga-profited-800000-turned-shark-tank/,http://sharktankblog.com/ddp-yoga-diamond-dallas-page/,http://ddpyoga.com/pages/ddp-yoga-on-shark-tank,https://ddpyoga.com/,ddpyoga
332,5.0,17.0,Moberi,No,Food and Beverage,Male,,,,,,,,,,,,,,,0.0,,,"Welcome to the Shark Tank Success Blog, the #1 Fan Site for the Best Business Reality TV Show in History. The Sharks, who are all very wealthy with proven records ...",http://sharktanksuccess.blogspot.com/2014/02/moberi-pedal-car-smoothies.html,http://www.moberiblends.com/,http://abc.go.com/shows/shark-tank/episode-guide/season-5/17-moberi-spy-escape-and-evasion-ddp-yoga-southern-culture-artisan-foods,http://rockthebike.com/moberi-entrepreneur-survives-shark-tank-reps-human-power/,http://sharktankblog.com/bike-powered-smoothies-moberi/,moberi
333,5.0,18.0,Bambooee,Yes,Lifestyle / Home,Mixed Team,,,,"$200,000 ",10%,"$2,000,000 ",,,,1,,,,,1.0,"$200,000 ",,"Owners of Bambooee, Nome and Irene Krasiansky, will be featured on Shark Tank in episode 517 with this Eco-friendly product destined to eliminate paper towels in ...",http://sharktanksuccess.blogspot.com/2014/02/bambooee-bamboo-towels.html,http://thesharktankproducts.com/products/bambooee/,http://www.amazon.com/Bambooee-Reusable-Bamboo-Single-Bamboee/dp/B00829M3HY,http://abc.go.com/shows/shark-tank/episode-guide/season-5/18-cheekd-zipit-bambooee-buzzy,http://www.staples.com/Bambooee-Reusable-Rayon-Cleaning-Towels-20-per-Roll/product_1564247,bambooee
334,5.0,18.0,Buzzy4Shots,No,Healthcare,Female,,,,,,,,,,,,,,,0.0,,,Dr. Amy Baxter coming to the Shark Tank with Buzzy 4 Shots Pain Blocker,http://sharktanksuccess.blogspot.com/2014/02/buzzy-4-shots.html,http://thenerdynurse.com/2014/02/take-a-bite-out-of-needle-pain-with-buzzy-on-shark-tank.html,http://radiotvtalk.blog.ajc.com/2014/02/28/atlantas-amy-baxter-on-shark-tank-feb-28-with-buzzy/,http://abc.go.com/shows/shark-tank/episode-guide/season-5/18-cheekd-zipit-bambooee-buzzy,http://thesharktankproducts.com/products/buzzy/,buzzy4shots
335,5.0,18.0,ZipIt,No,Lifestyle / Home,Female,,,,,,,,,,,,,,,0.0,,,"Welcome to the Shark Tank Success Blog, the #1 Fan Site for the Best Business Reality TV Show in History. The Sharks, who are all very wealthy with proven records ...",http://sharktanksuccess.blogspot.com/2014/02/zipit-bedding.html,http://abc.go.com/shows/shark-tank/episode-guide/season-5/18-cheekd-zipit-bambooee-buzzy,https://www.zipitbedding.com/,http://thesharktankproducts.com/products/zipit/,http://www.youtube.com/watch?v=1Xh4KCorrUs,zipit
336,5.0,18.0,Cheek'd,No,Software / Tech,Female,,,,,,,,,,,,,,,0.0,,,Cheek'd Dating Online/ offline Service coming to the Shark Tank in Episode 517,http://sharktanksuccess.blogspot.com/2014/02/cheekd-dating-service.html,http://www.inc.com/malachi-leopold/lori-cheek-trep-life-cheekd.html,http://abc.go.com/shows/shark-tank/,http://observer.com/2015/02/after-brutal-shark-tank-rejection-tech-ceo-reinvents-her-dating-business/,http://www.facebook.com/cheekd,cheek'd
337,5.0,19.0,U-Lace,Yes,Fashion / Beauty,Male,,,,"$200,000 ",35%,"$571,429 ",,,1,,,,,,1.0,"$200,000 ",,These are great. I been using regular laces to pathetically mimic what u lace does for me. This is the only product that I have actually bought from watching shark tank.,http://sharktanksuccess.blogspot.com/2014/03/u-lace-custom-shoe-laces.html,https://www.u-lace.com/,http://thesharktankproducts.com/products/u-lace/,http://www.tmz.com/2014/03/20/mark-cuban-shoe-laces-ulaces-mavs-arena/,http://www.sharktankpodcast.net/ulace/,u-lace
338,5.0,19.0,RevoLights,Yes,Fitness / Sports,Male,,,,"$300,000 ",10%,"$3,000,000 ",,,,,1.0,,,,1.0,"$300,000 ",,Revolights dives into the Shark Tank! Spoiler Alert! What can say @mcuban - the deal has closed ! #Revolights,http://revolights.com/pages/shark-tank,http://sharktanksuccess.blogspot.com/2014/03/revolights-bike-lights.html,http://thesharktankproducts.com/products/revolights/,http://www.siliconbeat.com/2014/03/10/emeryville-startup-revolights-lands-300k-investment-on-shark-tank/,http://revolights.com/,revolights
339,5.0,19.0,Squeeky Knees,No,Children / Education,Mixed Team,,,,,,,,,,,,,,,0.0,,,Squeeky Knees' products are specially designed to provide comfort and protection while also adding an element of fun for babies on the go.,http://squeekyknees.com/,http://sharktanksuccess.blogspot.com/2014/02/squeeky-knees.html,http://sharktankblog.com/business/squeeky-knees/,http://www.blogsharktank.com/2014/03/squeeky-knees-faces-dont-match-feedback.html,http://abc.go.com/shows/shark-tank/episode-guide/season-5/19-revolights-squeeky-knees-buffer-bit-ulace,squeekyknees
